lgeo,count,z,lat,lon,atcl_no,atcl_price,atcl_cost,atcl_description
212210111,82,13,37.5088394,127.01762696,2505303368,"1억 6,000",6만원,"울림부동산중개법인주식회사입니다. 고객님의 소중한 보금자리를 찾는 여정에 함께하겠습니다. 편안하고 안전한 주거 환경을 위해 최선을 다해 도와드리겠습니다.

🏠 유형: 분리형 원룸
💰 가격: 전세 1억6000만원
🛏️ 면적: 전용 10평
🔑 입주: 즉시 입주가능, 입주일자 협의가능
🏢 층수: 고층
🚗 주차: 가능
🛋️ 옵션: 풀옵션

🚇 위치: 트리플 역세권
✅ 신논현역: 도보 5분 이내
✅ 사평역: 도보 5분 이내
✅ 논현역: 도보 10분 이내
✅ 반포역: 도보 10분 이내
🚌 교통: 버스정류장 인접

🏫 교육시설:
✅ 어린이집 인접
✅ 유치원 인접
✅ 초등학교 인접
✅ 중학교 인접

📝 기타:
✅ 전입신고가능
✅ 확정일자
✅ 매물 다량 보유
✅ 24시간 상담가능
✅ 실매물

🤝 언제든 편하게 연락 주시면 상세한 안내와 함께 최적의 주거 공간을 찾아드리겠습니다. 고객님의 니즈를 정확히 파악하여 만족스러운 결과를 얻으실 수 있도록 최선을 다하겠습니다."
212210111,82,13,37.5088394,127.01762696,2505141488,"1억 4,000",8만원,"반포동 1996년 11월 신축한 다가구주택


 - 물건정보 -

금 액 : 보증금 14,000만  / 관리비 8만원

실 사 용 면 적 : 26㎡ (약 8평)

주 차 : 주차 가능

위 치 : 논현역 도보5분 역세권,신분당선,신논현역 인접

층 수 : 1 / 3층 1.5층입니다.

옵 션 : 에어컨,냉장고,세탁기,하이라이트 등

구 조 : 세미분리형형 원룸


특 징 : 연식은 오래되었지만 내부 수리되어 있어 깔끔합니다.

          전세자금대출 가능합니다.     

          애완동물 안돼요.

          

이사 : 세입자 있지만  즉시입주 가능



자세한 사항은 연락 주세요.

멜로디부동산 02-518-2959"
212210111,82,13,37.5088394,127.01762696,2505292977,"2억 9,800",10만원,"🍊저희 오렌지하우스부동산은 100% 실매물,실가격만 중개합니다.



* 역세권(7호선 논현역 도보 6분거리)

*사이즈,구조좋은 투룸전세  ,맞벽구조 거실

*계단올라가가는 1.5층

* 전세자금대출O,보증보험(허그)O

* 주차 무료1대(선착순)

*주변의 각종 편의시설"
212210111,82,13,37.5088394,127.01762696,2505253447,"2억 8,000",10만원,"조용한 주택가
리모델링후 첫입주
스타일러
애완동물 협의 
버스정류장 5분. 논현역(신분당선.9호선) 9분거리
전세자금 대출가능"
212210111,82,13,37.5088394,127.01762696,2504086339,"1억 6,000",6만원,"논현역에 위치한

대영부동산 공인중개사사무소 입니다.

저희는 100% 실매물 사진만을 광고합니다.

P. 02 - 515 - 5471

M. 010 - 3245 - 8600
━━━━━━━━━━━━━━━━━━

◈신논현역 5분 넓은 세미분리형 원룸

◈실평수 11평, 화이트톤 내부 A급 컨디션

◈옵션 : 에어컨,세탁기(건조기겸용),냉장고,가스렌지,전자렌지

◈남서향 채광 굿! 무료주차 1대 가능.

◈관리비 - 수도요금 포함.

━━━━━━━━━━━━━━━━━━

■ 이외 많은매물이 확보되어 있습니다.

■ 신속, 정확하게 구해드립니다.

■ 전대차 및 공유숙박업 운영 문의는 정중히 사양합니다.

▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒

●상 호 : 대영부동산 공인중개사 사무소

●소속 공인중개사 : 권준호

●010 - 3245 - 8600 (24시간 상담 가능)

●Kakao ID : JKDesign

▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒"
212210111,82,13,37.5088394,127.01762696,2503915877,"1억 4,000",25만원,"가격 : 전세(1억 4000만원)/관리비 25만원(전기,수도,가스 별도)
면적 :공급면적/계약면적 :26.35㎡/19.98㎡
구조: 오픈형원룸/다세대(도생)
입주예정일; 입주는 2/2일 이후 가능
해당층/총층: 3층/5층
매물특징: 
- 신분당선/ 9호선 신논현역 1번출구에서 500m 도보 7분거리
- 주차는 불가
- 보증금조절가능
- 반려동물 불가
- 풀옵션"
212210111,82,13,37.5088394,127.01762696,2504848843,"1억 2,500",7만원,"외국인이어서 이해하는데 불편함이 있다면은 영어 가능하며 ENGLISH available , 중국어도 가능可以应对中文 합니다.
kakao ID :  zip300

청년버팀목HUG , LH 대출가능합니다 (HUG는 취급은행 찾기가 어렵습니다 , 발품파셔야합니다)

귀한 잠원동 가성비 좋은 세미분리형 원룸입니다

내부컨디션 및 화장실이 깔끔합니다

관리비에는 수도요금이 포함되어 있습니다(전기, 가스 요금별도)

주차는 불가합니다(건축물대장상 총3대 가능합니다)

교통
7호선 논현역 도보 7분거리"
212210111,82,13,37.5088394,127.01762696,2505061373,"2억 5,000",7만원,"――― 정은주공인중개사사무소 ☎ 02 - 515 - 4349 ―――

&lt;잠원동 풀옵션 상태A급 투룸. 즉시입주가능&gt;

🟨보증금 : 2억 5천만원

🟨관리비 : 7만원 (공과금 별도)
   
🟨층수 : 1/2층 

🟨구조 : 방2/거실1/화장실1

🟨면적 : 33.31m2

🟨주차 : 불가

🟨입주가능일 : 공실로 즉시 입주 가능

⭐입지조건
논현역 5분이내
공실로 즉시 입주 가능
옵션 : 에어컨, 세탁기, 냉장고, 침대, 싱크대, 전기인덕션, 베란다
편의시설 및 각종 인프라 완충지역

🏠담당 : 소속공인중개사 송주명🧑‍💼 📞010-5206-3286

――― 정은주공인중개사사무소 ☎ 02-515-4349 ―――

✅2003년부터 잠원동 한 자리에서만 영업을 이어온 공인중개사사무소입니다.

✅중개사가 현장을 답사하고 직접 찍은 사진으로 안내드리고 있습니다.

✅저희사무소는 실 매물과 가까운 곳에 위치해 있습니다."
212210111,82,13,37.5088394,127.01762696,2505068821,"2억 9,800",15만원,"반포동 위치좋고 조용한 백승빌라입니다.


 - 물건정보 -

금 액 : 보증금 29,800만  / 관리비 15만원

실 사 용 면 적 : 48.28㎡ (약 15평)

주 차 : 주차 1대 가능

위 치 : 논현역,신논현역 도보 이용가능

층 수 : 1층 / 4층 계단 반층 올라가는 1.5층

옵 션 : 에어컨,가스레인지 등

구 조 : 룸2+ 거실 +주방 + 화장실1 


특 징 : 위치좋은 지상층 투룸

          올수리 되어 있어 깔끔함

          보증보험,전세대출 가능

          

이사 : 세입자와 협의



자세한 사항은 연락 주세요.

멜로디부동산 02-518-2959"
212210111,82,13,37.5088394,127.01762696,2504928134,"2억 1,000",2만원,"*저희 오렌지하우스부동산은 100% 실매물,실가격만 중개합니다.


*역세권(9호선 신논현역 도보6분거리)

*전세대출O,보증보험(허그)O

*채광O

*계단올라가는 1층

*입주는 계약일기준 2달이후

*주변의 각종 편의시설
"
212210111,82,13,37.5088394,127.01762696,2504966656,"1억 4,000",7만원,"안녕하세요 반포 바른 부동산입니다.

☞ 우측상단 매물번호를 불러주시면 빠른상담 가능합니다.


◆ 매물 정보 ◆


▶입주일 협의가능
▶교통 논현역세권 신분당선 / 7호선 9호선
▶반려동물 협의
▶주차 x
▶옵션 있음

청년버팀목 , 허그 대출 가능

☎직통번호 02 –512- 3570
☎직통번호 02 –512- 3570





매물 현장에서 가까운 반포 바른 부동산 입니다.

*허위매물 NO  투명한중개

▶100% 실매물로 광고 하고 있습니다
▶원하시는 조건 최대한조율 해드리겠습니다.
▶현재 보신 매물외 다양한 매물 보유중입니다

♥공휴일 근무 언제든 문의주시면
 친절하고 자세한 상담해 드리겠습니다.


■ 반포 바른부동산 ■

찾아오시는길
서울시 서초구 반포동 743-35번지 (서초구 사평대로55길45)

방문객 주차가능"
212210111,82,13,37.5088394,127.01762696,2503714626,"2억 8,000",10만원,"100% 실사진 실매물 

스타일러까지 풀옵션인 쌔미 분리형 원룸 입니다 주방 방과 분리되있으며 

인테리어 전부 고급자재 마감입니다 건물외관부터 전부 리모델링했습니다

[ 매 물 특 징 ]

■ 실 사용면적 약 7평

■ 논현 신사 잠원 역세권

■ 대출 가능  전세권설정 임대인 측 부담

■ 추가적인 문의사항은 전화 주시면 친절히 안내해 드리겠습니다.

■ 광고 외에 매물들 많이 보유중입니다 전화 주시면 안내 드리겠습니다

☏☎ 010-5757-9711 ☎☏
☏☎ 010-5757-9711 ☎☏"
212210111,82,13,37.5088394,127.01762696,2504296102,"2억 5,000",5만원,"논현역에 위치한

대영부동산 공인중개사사무소 입니다.

저희는 100% 실매물 사진만을 광고합니다.

P. 02 - 515 - 5471

M. 010 - 3245 - 8600
━━━━━━━━━━━━━━━━━━

◈논현역 5분내 내부 올수리된 투룸전세

◈넓은 내부 최상급 컨디션, 채광 환기 최고

◈옵션 : 에어컨2대,싱크대,가스렌지,베란다 등

◈일반 전세대출 진행 가능합니다.

◈즉시 입주가능합니다.

◈주차1대 가능합니다 

━━━━━━━━━━━━━━━━━━

■ 이외 많은매물이 확보되어 있습니다.
■ 신속, 정확하게 구해드립니다.

▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒

●상 호 : 대영부동산 공인중개사 사무소

●소속 공인중개사 : 권준호

●010 - 3245 - 8600 (24시간 상담 가능)

●Kakao ID : JKDesign

▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒"
212210111,82,13,37.5088394,127.01762696,2503292000,"2억 5,000",7만원,"✔️ 킹 부동산에서 1분안에 있는 매물입니다.
전화주시면 바로 뛰어나갑니다.


🟡 룸2 + 베란다 

🟡 2층으로 불리나 공부상 1층임



- 건축물대장 - 83.29㎡ 중 일부

미리 연락 주시면, 비슷한 매물도 같이 
보실 수 있게 준비하겠습니다.

전화 주세요.



👑 킹부동산 공인중개사 사무소 👑
 02-533-7942
 010-3954-7271"
212210111,82,13,37.5088394,127.01762696,2502783828,"1억 7,000",15만원,"🔎금액정보 ---------------------------------------------------
  
  - 보증금 : 17,000만원/관리비15만원
   
🔎건물 정보 --------------------------------------------------
  
  - 방/욕실수: 1개/1개+베란다(분리형원룸)
 
  - 전용면적 : 약30㎡ (약9py)
  
  - 주용도 : 다가구주택
 
  - 층/총층: 3층/6층
  
   - 엘레베이터:유
  
   - 입주가능시기 :3월중협의
 
   - 주차: 불가능
  
   - 옵 션 : ​​​​​​​​​​​​​​​​​​​​​​​​​​​에어컨,냉장고,세탁기,인덕션등
​
 🔎특징 -------------------------------------------------------
     
   - 전세자금대출가능
     
   - 교통/편의시설 가깝고 깔끔하고 넓은 원룸
     
  
​
🍀SINCE 2003 - 사무실,상가,빌딩 전문 부동산 입니다.
                        항상 신뢰와 정직으로 고객과 함께 합니다.
                        언제든지 편하게 전화 주세요.

📞 Contact : SEARCH Real Estate Agent 📞02-549-6700


"
212210111,82,13,37.5088394,127.01762696,2504704432,"2억 8,000",10만원,"바른 공인중개사사무소

[ 상담전화 ] 0 2 . 5 5 7 . 0 4 7 3 [ 상담전화 ]

고객의 최선의 선택을 위해 최선을 다하겠습니다.

* 권리사항(융자금 등)에 대한 부분은 시점에 따른 사실과 차이가 있을 수 있음.

* 광고진행 시점과 업데이트되는 시점의 차이가 있으므로 계약여부는 유선상 확인이 필요함. 

http://www.gongsilplus.com
━━━━━━━━━━━━━━━━━━━━━━━

- ♣매물번호 [15986]

- ♣논현역  인근 【리모델링된 깔끔한 원룸】

- ♣상권과 가까운 조용한 주거지역

- ♣주변 시세에 비해 현저히 가성비 뛰어난 매물

- ♣거실과 부엌이 분리되어있어서 구조 좋습니다.

- ♣방공간 창이커서 채과웅수

- ♣방공간이 넓어서 공간활용하기 좋음

- ♣싱크대,화장실,건물전체 깨끗합니다.

- ♣스타일러등 옵션상태 우수

▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒
♥♥♥♥♥♥♥♥추천 고객 포인트♥♥♥♥♥♥♥♥
▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒
-★ 현재 사는곳이 지하철역과 멀어서 불편하셨던 분

-☆ 리모델링된 깔끔한 방 찾으시는 분

-★ 깨끗한 화장실, 싱크 찾으셨던 분

▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒

바른공인중개사사무소

누구보다 최선을 다하는 공인중개사무소가 되겠습니다.

바른중개와 정직 그리고 신뢰로 보답합니다.

강남권 빌라/원룸 매매,전세,월세,단기렌트 모든 매물


[ 상담전화 ] 0 1 0 . 7 1 9 9 . 0 4 7 3 [ 상담전화 ]

@강남바른 (카카오톡)"
212210111,82,13,37.5088394,127.01762696,2504360316,"1억 4,000","7만 5,000원","9호선 신논현역역세권 도보 5분

오래된건물이지만 화이트톤의 이쁜방
가성비좋은 방이며,
대출가능한 방입니다.

주차는 아쉽게도 불가합니다.
애완동물은 사육금지입니다..ㅜ

"
212210111,82,13,37.5088394,127.01762696,2504621079,"1억 9,000",10만원,"【 정은주공인중개사사무소】 ☎ 02-515-4349

☞ 잠원동 한 자리에서 20년 간 영업을 이어온 사무소입니다.
☞ 주인에게 직접 중개권리를 넘겨받은 매물을 안내드립니다.
☞ 중개사가 직접 촬영한 사진을 통해 안내드리고 있습니다.

------------------------------------------------------

☗ 투룸 전세: 논현역 인근 베란다 있는 투룸
  ▷보증금: 190,000,000원 [1억 9,000만원]
  ▷관리비: 100,000원 [10만원]

✰ 매물 특징
   · 면적: 46.35㎡ 
   · 층수: 지상3층
   · 주차: 불가
   · 엘리베이터: 없음
   · 입주일: 즉시 [공실]

✍ 기타 특이사항
   · 반려동물 불가
   · 전세자금 대출 불가
   · 보증보험 가입 불가
   · 공부상 근린생활시설이나 전입신고 가능
   · 전세[1억9천만원] or 반전세[1억6천만원/20만원] 선택 가능
   · 실거주 외 다른 용도(예: 에어비앤비 등)으로 불가

------------------------------------------------------

☺︎ 보다 상세한 정보가 필요하시면, 저희 사무소로 연락주세요.
    친절한 상담과 함께, 현장 방문 일정을 조율해드리겠습니다.

【 정은주공인중개사사무소】 ☎ 02-515-4349"
212210111,82,13,37.5088394,127.01762696,2504709237,"7,000",9만원,"━━━━━━━━━━━━━━━━━━━━━━━
담당자 직통 번호: 010-5096-8931
━━━━━━━━━━━━━━━━━━━━━━━

◽매 물  정 보◽

【 교   통 】 9호선-신분당선 신논현역 도보 8분(네이버 지도 기준)

【 층   수 】 -1층(해당 층수) / 2층(총 층수)

【 금   액 】 전세 7,000 만원 or 보증금 6,000 만원/ 월세 10 만원

【 관리비 】 9 만원(수도, 인터넷, 케이블 포함)

【 입   주 】 즉시 입주 가능

【 옵   션 】 에어컨/ 세탁기/ 냉장고/ 인덕션/ 싱크대

【 대   출 】 가능 / LH, SH 불가


◽중 개 사  메 모◽

• 동국대학교 법학과 출신 공인중개사가 책임지고 중개합니다.

• 발로 뛴 결과물 실사진 실매물로 광고합니다.

• 해당 물건 외 다양한 매물 보유하고 있습니다.

• 원하시는 물건 찾으실 때까지 전담하여 중개합니다. 

━━━━━━━━━━━━━━━━━━━━━━━
담당자 직통 번호: 010-5096-8931
━━━━━━━━━━━━━━━━━━━━━━━"
212210111,82,13,37.5088394,127.01762696,2504480500,"1억 3,000",6만원,"*저희 오렌지하우스부동산은 100% 실매물,실가격만 중개합니다.


*역세권(9호선 신논현역 도보5분거리)

*전세자금대출O,보증보험(허그)O

*주차O

*도배예정O

*주변의 각종 편의시설"
212210111,82,13,37.5088394,127.01762696,2502391602,"2억 8,000",10만원,"
✔️ 킹 부동산에서  바로 앞에 있는 0.1초 매물입니다.

전화주시면 바로 뛰어나갑니다.


🟡 귀한 깨끗 럭셔리 원룸 원거실 

🟡 창문을 열면 뷰 최고~ 4계절 만끽!

🟡 현재 수리 중 입니다. 

🟡 전세자금 대출 가능

🟡 엘리베이터, CCTV(방범시스템), 에어컨, 세탁기, 냉장고, 싱크대 등등


✔️ 필요하신 옵션은 최대한 임대인 분께서 협조해 주신다 합니다.



미리 연락 주시면, 비슷한 매물도 같이 
보실 수 있게 준비하겠습니다.

전화 주세요.



👑 킹부동산 공인중개사 사무소 👑
 02-533-7942
 010-3954-7271
"
212210111,82,13,37.5088394,127.01762696,2504183606,"1억 4,000","7만 5,000원","🍊 저희 오렌지하우스부동산은 100% 실매물,실가격만 중개합니다.


* 역세권(9호선 신논현역 도보 5분거리)

* 가성비좋은 원룸전세

* 전세자금대출O,보증보험(허그)O

* 주변의 각종편의시설

"
212210111,82,13,37.5088394,127.01762696,2504281388,"1억 5,000",6만원,"🔊 매물 세부정보
- 실제 사이즈는 약 10평 정도 입니다. 
- 장판 교체 예정입니다.
- 융자 없는 집입니다. (대출은 불가) 
- 컨디션 좋은 매물입니다. 
- 신논현역 초역세권입니다. 
- 건축물 대장상 면적보다 더 클 수 있습니다.

** 방문하여 촬영한 100% 실 매물 입니다! **

🔊 더채움 공인중개사 사무소 안내
.
1. 안전한 매물을 우선으로 중개합니다. 
  - 임차인의 전입 일이 말소 기준권리보다 빠를 것 
2. 안전한 전세 매물을 우선으로 중개해 드립니다.
3. 추가 안전성을 위한 정보 제공을 원칙으로 합니다. 
4. English Consultation available

『융자금의 경우 등기부등본 확인 후 기재한 내용이 아니라서 실제와 다름이 있을 수 있으나,
계약 진행 전 또는 문의 주시면 등기부등본 확인 후 정확한 설명 드리겠습니다』
"
212210111,82,13,37.5088394,127.01762696,2504410287,"2억 8,000",10만원,"【 팀리얼티 부동산중개법인 】

막연했던 고객의 상상을 명확한 물건으로 디자이닝 해드립니다.✍

========================================

【 매물정보 】

📌 N/O : 

▶ 보증금/월세 :  28,000

▶ 관리비 : 10 인,케 포함

▶ 전용면적 :약 10 평

▶ 구조 :  분리형 원룸 원거실

▶ 층수/EV :  5층 중 2층   , E/V 有

▶ 주차 : 주차 불가========================================

【 현장확인 브리핑  】

🥇 특별함은 무엇인가.
- 눈부신 컨디션 (더 깨끗할 수 없는 실내)
- 채광이 우수함.
- 내부인테리어 깔끔하여 초기비용 절감
======================

전문가는 좋은 물건이라고 홍보하는 사람이 아닙니다. 
고객이 미처 생각하지 못한 부분까지 고려할 수 있는 섬세함을 갖추어,
고객이 원하는 솔루션을 제시할 수 있어야 합니다.

부동산은 계획한 시기보다 일찍 알아보시는 것을 추천합니다.
고객이 구상하시는 계획에 차질이 없도록 미리 준비하여, 최적의 타이밍에 최선의 대안을 제시합니다."
212210111,82,13,37.5088394,127.01762696,2504350974,"2억 1,000",0원,"노후건물이기는 하나 쓰리룸에 가성비좋은방

9호선 신논현역 도보5분거리
채광도 좋은방이며, 입주는 4월중이나
임차인과 협의 가능합니다.




"
212210111,82,13,37.5088394,127.01762696,2503858068,"1억 7,000",15만원,"-매물 설명-
1. 신논현역 도보 5분 위치, 베란다가 있는 원룸!
2. 협의 입주
3. 조용한 주택가, 편세권, 역세권 위치!
4. 옵션 : 에어컨, 신발장, 싱크대, 베란다
5. 자세한 사항은 유선문의 부탁드립니다!
6. 반포동 부동산 물건은 반포동에 위치한 케이유부동산에게 문의주세요!"
212210111,82,13,37.5088394,127.01762696,2503484375,1억,25만원,"논현역에 위치한

대영부동산 공인중개사사무소 입니다.

저희는 100% 실 매물 사진만을 광고합니다.

P. 02 - 515 - 5471

M. 010 - 3245 - 8600
━━━━━━━━━━━━━━━━━━

◈논현역 5분거리 채광좋은 오픈형 원룸

◈실평수 10평, 넓은방 여유있는 생활공간

◈강남 지상층 최저가 귀한 전세입니다.

◈옵션: 에어컨,옷장,신발장,베란다등

◈일반전세대출 가능합니다.

━━━━━━━━━━━━━━━━━━

■ 이외 많은 매물이 확보되어 있습니다.
■ 신속, 정확하게 구해드립니다.

▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒

●상 호: 대영부동산 공인중개사 사무소

●소속 공인중개사: 권 준 호

●010 - 3245 - 8600 (24시간 상담 가능)

●Kakao ID : JKDesign

▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒"
212210111,82,13,37.5088394,127.01762696,2503933946,"2억 7,000","5만 4,000원","반포동 태평아트빌라 1997년 5월 신축한 빌라 대형1.5룸


 - 물건정보 -

금 액 : 전세 27,000만 /  관리비 54,000원(주차1대 포함)

실 사 용 면 적 : 43.41㎡ (약 13평)

주 차 : 주차1 (주차비없음),지하주차장

위 치 : 논현역 도보5분 역세권,신분당선,신논현역 인접

층 수 : 4층 / 5층

구 조 : 방1,거실(맞벽구조),화1,베란다


특 징 : 거실 사이즈 나오는 1.5룸

          전세자금대출,허그,보증보험 가능합니다.     

          관리비에 주차비 포함.

          2년계약으로 오래 살수 있는 집

이사 : 세입자 협의가능


주택공시가격 : 23,700만


자세한 사항은 연락 주세요.

멜로디부동산 02-518-2959"
212210111,82,13,37.5088394,127.01762696,2503888869,"1억 3,000",6만원,"9호선 신논현역 역세권 도보 5분

즉시 입주가능하며, 아담하면서
깔끔한 집입니다.

전세자금대출 당연히 가능하구요
주차는 선착순입니다.

옵션도 모두 있는집이며
특히 집주인분이 너무 좋은분입니다."
212210111,82,13,37.5088394,127.01762696,2503492835,"1억 6,000",6만원," * 전세 보증보험 가입 가능
* 전세 대출은 불가능

옵션: 
붙박이장
LG인버터에어컨
냉장고
냉동고(별도로 1개 더 있음)
세탁기(건조기 겸용)
수입 친환경 페인트 및 이태리 타일시공(방바닥)
스마트 샹들리에 설치(전구색, 밝기, on/off 타이머 설정가능)
온풍가능 환풍기(힘펠 휴젠뜨2)
가스레인지
전자레인지
신발장

기타: 
주차가능(선착순, 출퇴근 용도는 어려움)
친구와 함께 살아도 좋음.
남서향으로 채광 좋으며 층간소음 없음

관리비가 변동될 수 있음.
한국공인중개사협회등록 공제보험가입4억
주말 공휴일 항시대기
등기부등본 건축물대장 서류확인필수
최저금리 대출 설계안내
잔여융자 전세 및 매매 계약시 말소조건부 계약체결 "
212210111,82,13,37.5088394,127.01762696,2503665053,"2억 1,000",0원,"9호선 신논현역 역세권인근

쓰리룸전세입니다.
에어컨과 가스렌지 옵션입니다.

입주는 협의가능합니다.

오래된집이나 쓰리룸으로 가성비 짱입니다."
212210111,82,13,37.5088394,127.01762696,2501720432,"2억 8,000",10만원,"
✔️ 킹 부동산에서  바로 앞에 있는 0.1초 매물입니다.

전화주시면 바로 뛰어나갑니다.


🟡 귀한 깨끗 럭셔리 원룸 원거실 

🟡 창문을 열면 뷰 최고~ 4계절 만끽!

🟡 전세자금 대출 가능

🟡 엘리베이터, CCTV(방범시스템), 에어컨, 세탁기, 냉장고, 싱크대 등등


✔️ 필요하신 옵션은 최대한 임대인 분께서 협조해 주신다 합니다.



미리 연락 주시면, 비슷한 매물도 같이 
보실 수 있게 준비하겠습니다.

전화 주세요.



👑 킹부동산 공인중개사 사무소 👑
 02-533-7942
 010-3954-7271
"
212210111,82,13,37.5088394,127.01762696,2501506045,"1억 6,000",6만원,"━━━━━━━━━━━━━━━━━━━━━━

◆ 100% 실제 가격과 실제 매물을 중개합니다 ◆

* English Consultation Available *
* Feel free to contact me *

━━━━━━━━━━━━━━━━━━━━━━

■ 매물 정보 ■

▶ 날짜 2월 중순 이후 가능
▶ 등기상 해당호실을 두개로 쪼갠 호실입니다.
▶ 보증보험 가능(현 임차인 보증보험 가입함)
▶ 주차무료1대(선착순)
▶ 옵션: 붙박이장, LG인버터에어컨, 냉장고, 세탁기(건조기 겸용), 수입 친환경 페인트 및 이태리 타일시공(방바닥), 스마트 샹들리에 설치(전구색, 밝기, on/off 타이머 설정가능), 온풍가능 환풍기(힘펠 휴젠뜨2), 가스레인지, 전자레인지, 신발장
▶ 관리비에 수도 포함
▶ 前 AI개발자, 現 공인중개사가 객관적으로 좋은 매물만 광고합니다

━━━━━━━━━━━━━━━━━━━━━━

◆ 저희 구스 부동산은 빠르게 변화하는 부동산 시장에 대응하기 위해 끊임없이 공부합니다.

→ 광고하는 매물 외에도 많은 매물을 보유하고 있으니, 편하게 문의주시면 빠르게 답변해드리겠습니다.

→ 담당자 : 02-2138-1203 / 010-5736-9080

→ 카카오톡 : https://open.kakao.com/o/sTySkOQe

→ 카카오톡 ID : goose_agent

━━━━━━━━━━━━━━━━━━━━━━

◆ 구스 공인중개사 사무소 ◆

* 끊임없이 공부하는 실력있는 부동산
* 허위매물 없는 부동산
* 젊은감각으로 맞춤 서비스 제공하는 부동산

━━━━━━━━━━━━━━━━━━━━━━

*공인중개사법 18조 2,3항에 의거 해당매물은 광고 최초 게재 당시 존재하는 매물임을 확인하였으며, 광고 내용을 보시는 시점에는 계약 완료가 되었을 수 있으니 해당 매물 계약 가능 유무를 유선상으로 연락주시면 감사하겠습니다."
212210111,82,13,37.5088394,127.01762696,2503189557,"9,260",10만원,"―――― 정은주공인중개사사무소 ☎ 02-515-4349 ――――

☞ 2003년부터 잠원동 한 자리에서만 영업을 이어온 공인중개사사무소입니다.
☞ 저희 사무소는 매물과 가까운 곳에 위치해 있습니다.
☞ 주인에게 직접 중개의뢰를 받은 매물을 안내드리고 있습니다.

▣ [전세] 신사역 논현역 더블 역세권 원룸 
  ▷보증금: 92,600,000원 [9천2백6십만원]
  ▷관리비: 100,000원 [1십만원] 
     - 수도요금, 전기, 가스요금 별도 (인터넷 4만원, 수도 1인당 1만원)
  ▷위치: 신사역 도보 7분
  ▷층수: 지상1층
  ▷면적: 18.168㎡ 

☆ 특징
  · 신사역 논현역 더블 역세권
  · 구조: 방1, 욕실1
  · 주택임대사업자 건물로, 저렴한 가격에 장기 거주 가능
  · 전세대출, 보증보험 가능
  · 주차 불가
  · 엘레베이터 없음
  · 월세로도 가능 (1000/55, 2000/50, 3000/45)

―――― 정은주공인중개사사무소 ☎ 02-515-4349 ――――

상 호: 정은주공인중개사사무소
대 표: 정은주
등록번호: 11650-2019-00130
주 소: 서울 서초구 신반포로47길 77 106호
전화번호: 02-515-4349
카카오톡: 카카오채널에 @정은주부동산을 검색"
212210111,82,13,37.5088394,127.01762696,2503359884,"2억 7,000",6만원," 전세자금대출가능
실제 현장답사 후 촬영으로 100% 실사진실매물

관리비가 변동될 수 있음.
내집마련 : 현장미팅 대출 서류심사 입주완료
한국공인중개사협회등록 공제보험가입4억
주말 공휴일 항시대기
등기부등본 건축물대장 서류확인필수
최저금리 대출 설계안내
잔여융자 전세 및 매매 계약시 말소조건부 계약체결 "
